,UID,PID,PURCHASE_Time
29661,19748,5603,2012-01-30
29662,5264,5603,2011-07-8
29663,13431,5603,2012-11-2
29664,14705,5603,2007-05-6
29665,10159,5603,2014-04-3
29666,2009,5603,2013-07-2
29667,17734,5603,2013-01-1
29668,10843,5603,2014-04-23
29669,14151,5603,2011-06-15
29670,322,5603,2013-04-22
29671,13985,5603,2014-07-10
29672,1258,5603,2014-01-15
29673,21801,5603,2013-02-7
29674,16439,5603,2014-04-24
29675,2198,5603,2014-01-28
29676,17601,5603,2013-10-15
29677,17388,5603,2013-02-27
29678,13090,5603,2013-09-25
29679,8707,5603,2013-01-12
29680,15105,5603,2013-02-3
29681,16832,5603,2013-06-16
29682,8489,5603,2012-01-11
29683,2577,5603,2014-05-21
29684,17042,5603,2013-12-9
29685,4554,5603,2014-05-21
29686,16888,5603,2012-02-9
29687,5685,5603,2012-05-28
29688,16193,5603,2013-06-12
29689,18659,5603,2013-12-14
29690,2579,5603,2014-02-25
29691,19172,5603,2013-05-18
29692,11663,5603,2013-06-10
29693,8871,5603,2013-01-4
29694,1670,5603,2010-01-14
29695,3937,5603,2014-02-25
29696,19413,5603,2012-08-19
29697,22143,5603,2013-03-1
29698,12270,5603,2014-01-18
29699,21018,5603,2014-06-3
29700,765,5603,2014-01-15
29701,11876,5603,2014-05-15
29702,5166,5603,2013-08-2
29703,1541,5603,2013-07-10
29704,17149,5603,2013-07-11
29705,20408,5603,2012-08-26
29706,18934,5603,2013-10-2
29707,10744,5603,2013-03-7
29708,2947,5603,2013-01-14
29709,21487,5603,2011-07-1
29710,22273,5603,2013-11-14
29711,10780,5603,2012-04-10
29712,18366,5603,2014-04-25
29713,18133,5603,2012-03-10
29714,11244,5603,2014-05-23
29715,8913,5603,2014-03-29
29716,11307,5603,2013-12-16
29717,14980,5603,2011-10-23
29718,8445,5603,2013-09-27
29719,9779,5603,2013-01-16
29720,1010,5603,2013-07-8
29721,5667,5603,2013-12-28
29722,15334,5603,2012-01-24
29723,15171,5603,2013-03-27
29724,15474,5603,2014-07-4
29725,17977,5603,2014-01-3
29726,3390,5603,2013-08-8
29727,13523,5603,2013-05-7
29728,15480,5603,2014-07-8
29729,9189,5603,2013-12-30
29730,6467,5603,2012-04-21
29731,13223,5603,2013-03-20
29732,8460,5603,2013-04-22
29733,11300,5603,2014-02-25
29734,12502,5603,2012-11-25
29735,10395,5603,2014-03-19
29736,19454,5603,2014-07-8
29737,20965,5603,2014-05-11
29738,18669,5603,2013-10-6
29739,17870,5603,2013-07-14
29740,8833,5603,2013-07-22
29741,15726,5603,2014-03-9
29742,17719,5603,2012-02-29
29743,14521,5603,2013-06-20
29744,17121,5603,2014-02-24
29745,5846,5603,2014-03-6
29746,8302,5603,2012-12-6
29747,249,5603,2014-03-9
29748,12123,5603,2013-09-19
29749,18697,5603,2012-12-11
29750,4693,2530,2008-10-15
29751,19284,2530,2011-05-19
29752,484,2530,2012-12-15
29753,8099,2530,2013-04-5
29754,879,2530,2009-07-25
29755,712,10769,2012-10-22
29756,5613,10769,2014-01-18
29757,9971,10769,2013-01-31
29758,7398,10769,2012-04-1
29759,9476,10769,2014-01-20
29760,6376,10769,2012-10-17
29761,9040,10769,2011-09-30
29762,6166,2694,2013-12-9
29763,712,2694,2012-12-8
29764,3717,2694,2013-12-28
29765,17161,2694,2012-06-11
29766,21823,2694,2013-01-5
29767,1918,2694,2012-05-10
29768,8122,2694,2012-07-11
29769,17657,2694,2011-03-17
29770,22266,2694,2013-04-4
29771,2837,8333,2012-05-11
29772,8453,8333,2014-05-1
29773,1828,8333,2014-04-5
29774,6094,8333,2010-12-8
29775,12691,8333,2012-04-17
29776,18592,9432,2014-07-14
29777,6060,9432,2013-08-5
29778,16732,9432,2013-04-6
29779,7902,9432,2013-03-6
29780,11526,9432,2013-07-6
29781,3297,9432,2013-07-16
29782,8344,9432,2014-02-21
29783,19167,9432,2013-06-6
29784,5347,9432,2012-12-14
29785,18698,9432,2014-04-27
29786,15884,9432,2014-06-25
29787,1,9432,2013-03-20
29788,13979,9432,2012-11-23
29789,22147,9432,2011-10-10
29790,2023,9432,2014-05-1
29791,3962,9432,2014-03-31
29792,637,9432,2013-04-24
29793,19092,9432,2011-06-2
29794,16165,9432,2012-11-26
29795,17883,9432,2013-12-30
29796,11386,9432,2013-02-4
29797,14102,9432,2014-05-5
29798,1967,9432,2012-04-28
29799,13994,9432,2011-10-3
29800,4907,9432,2013-12-23
29801,6805,9432,2013-03-3
29802,12885,9432,2013-11-20
29803,7372,9432,2012-02-2
29804,11838,9432,2012-05-6
29805,13031,9432,2013-04-5
29806,11718,9432,2012-11-13
29807,14788,9432,2012-11-17
29808,22075,9432,2012-08-12
29809,15138,9432,2014-07-12
29810,20543,9432,2013-11-24
29811,12630,9432,2014-03-12
29812,13759,9432,2013-10-23
29813,427,9432,2012-09-28
29814,16980,9432,2012-06-15
29815,13789,9432,2013-08-27
29816,6858,9432,2014-02-18
29817,6645,9432,2013-05-19
29818,17363,9432,2013-08-7
29819,14072,9432,2013-03-26
29820,7201,9432,2014-04-16
29821,6251,9432,2013-02-28
29822,2108,9432,2012-12-2
29823,1578,9432,2013-02-13
29824,15457,9432,2013-06-1
29825,8547,9432,2013-08-8
29826,5292,9432,2011-12-26
29827,18604,9432,2013-05-20
29828,14330,9432,2014-01-7
29829,8995,9432,2013-07-27
29830,17732,9432,2012-11-25
29831,8125,9432,2014-01-9
29832,13733,9432,2014-04-21
29833,6206,9432,2012-12-6
29834,9837,3953,2013-02-26
29835,6805,3953,2013-03-3
29836,12545,3953,2014-05-6
29837,21533,3953,2013-04-12
29838,15457,3953,2013-07-5
29839,6063,3953,2013-06-21
29840,3431,3740,2011-08-21
29841,20914,3740,2014-05-29
29842,10210,3740,2013-11-15
29843,21888,3740,2013-01-15
29844,7535,3740,2013-02-21
29845,17356,3740,2013-08-6
29846,22291,9379,2013-03-8
29847,3781,9379,2013-08-16
29848,1611,9379,2013-10-18
29849,20608,9379,2014-06-19
29850,19992,9379,2013-08-1
29851,11055,9379,2012-08-6
29852,8344,9706,2013-12-17
29853,19167,9706,2013-06-6
29854,11317,9706,2013-08-1
29855,7829,9706,2013-01-28
29856,20235,9706,2012-10-23
29857,18928,9706,2014-03-5
29858,15383,9706,2013-10-18
29859,14668,9706,2013-12-20
29860,12369,9706,2012-12-7
29861,1600,9706,2011-10-23
29862,17368,9706,2012-06-9
29863,21533,9706,2013-04-23
29864,18906,9706,2013-10-14
29865,21777,9706,2013-05-11
29866,16732,7409,2013-04-6
29867,18344,7409,2013-12-10
29868,6733,7409,2011-05-11
29869,13593,7409,2013-03-13
29870,895,7409,2013-01-22
29871,4774,7409,2013-10-26
29872,2677,7409,2014-01-21
29873,6382,7409,2014-05-8
29874,13994,7409,2011-10-7
29875,14624,7409,2012-06-19
29876,12885,7409,2013-11-20
29877,12575,7409,2011-04-2
29878,16325,7409,2013-08-25
29879,15383,7409,2013-10-18
29880,12369,7409,2012-09-28
29881,14308,7409,2012-12-31
29882,2841,7409,2014-06-4
29883,1298,7409,2012-12-7
29884,440,7409,2012-07-25
29885,14444,7409,2014-06-11
29886,18660,7409,2014-06-24
29887,20852,9556,2013-01-10
29888,6645,9556,2013-05-19
29889,14308,9556,2012-04-24
29890,2841,9556,2014-06-4
29891,14444,9556,2014-06-11
29892,12564,9556,2012-09-1
29893,20518,2849,2012-04-30
29894,11240,2849,2012-04-25
29895,4342,2849,2008-05-5
29896,15063,2849,2011-02-28
29897,16735,2849,2012-04-10
29898,4035,3295,2013-08-15
29899,16277,3295,2011-07-11
29900,6671,3295,2011-06-25
29901,18392,3295,2012-02-29
29902,9305,3295,2013-08-28
29903,10252,3295,2012-05-24
29904,15472,3295,2010-06-5
29905,16063,3295,2014-04-14
29906,14423,5359,2013-05-23
29907,3541,5359,2013-04-25
29908,17047,5359,2013-04-4
29909,21231,5359,2013-04-14
29910,14723,5359,2013-04-25
29911,14331,5359,2013-04-16
29912,6237,5359,2013-07-6
29913,15079,5359,2013-04-3
29914,17088,5359,2013-05-14
29915,19234,5359,2013-02-9
29916,12247,5359,2013-03-11
29917,16004,5359,2013-04-17
29918,19450,5359,2013-04-22
29919,17660,5359,2013-03-28
29920,2539,5359,2013-04-5
29921,7614,5359,2013-03-28
29922,1913,5359,2013-04-8
29923,7730,5359,2013-04-2
29924,14976,5359,2013-05-13
29925,600,5359,2013-04-22
29926,9249,5359,2013-03-21
29927,9919,5359,2013-03-27
29928,5757,5359,2013-04-8
29929,17830,5359,2013-04-4
29930,17222,5359,2013-04-6
29931,6896,5359,2013-02-28
29932,19892,5359,2013-05-19
29933,13459,5359,2013-04-9
29934,17534,5359,2013-03-27
29935,15451,5359,2013-02-13
29936,15145,5359,2013-04-3
29937,20737,5359,2013-04-5
29938,8717,5359,2013-04-17
29939,5986,5359,2013-04-23
29940,7414,5359,2013-04-15
29941,4578,5359,2013-04-17
29942,970,5359,2013-04-5
29943,2498,5359,2013-04-6
29944,1016,5359,2013-03-26
29945,3142,5359,2013-04-6
29946,10107,5359,2013-05-16
29947,16791,5359,2013-04-24
29948,15670,5359,2013-03-31
29949,2044,5359,2013-04-13
29950,12400,5359,2013-03-27
29951,14193,5359,2013-05-8
29952,14308,5359,2013-03-29
29953,16009,5359,2013-04-6
29954,7600,5359,2013-03-11
29955,13803,5359,2013-06-23
29956,5241,5359,2013-04-5
29957,734,5359,2013-04-14
29958,20442,5359,2013-04-5
29959,15710,5359,2013-04-6
29960,15665,5359,2013-04-9
29961,19426,5359,2013-03-21
29962,462,5359,2013-04-17
29963,21646,5359,2013-04-26
29964,13113,5359,2013-04-4
29965,12032,5359,2013-03-27
29966,15188,5359,2013-04-7
29967,16975,5359,2013-03-28
29968,15977,5359,2013-04-1
29969,469,5359,2013-04-15
29970,22358,8308,2010-08-24
29971,15144,8308,2013-09-19
29972,10743,8308,2014-03-5
29973,21182,8308,2009-11-24
29974,1950,8308,2013-10-23
29975,1255,8308,2014-02-10
29976,3311,8308,2012-06-29
29977,201,8308,2012-01-12
29978,15501,8308,2013-04-11
29979,6288,8308,2014-01-2
29980,14081,8308,2010-05-3
29981,18182,8308,2013-02-11
29982,16982,1171,2008-03-10
29983,4278,1171,2008-03-20
29984,1736,1171,2008-01-23
29985,20023,1171,2008-03-22
29986,17763,1171,2008-03-16
29987,9836,1171,2008-03-27
29988,5651,1171,2008-02-17
29989,16725,1171,2008-03-10
29990,7428,1171,2008-03-9
29991,1737,1171,2008-03-18
29992,13537,1171,2008-03-20
29993,10615,1171,2008-03-8
29994,18528,1171,2008-01-31
29995,8801,1171,2008-01-22
29996,10649,1171,2008-03-13
29997,11210,1171,2008-03-10
29998,7022,1171,2008-03-8
29999,13745,1171,2008-02-7
30000,20583,1171,2008-01-31
30001,8715,1171,2008-01-27
30002,17226,1171,2008-01-22
30003,11875,1171,2008-01-24
30004,16199,1171,2008-02-18
30005,21418,1171,2008-03-10
30006,9992,1171,2008-03-20
30007,20648,1171,2008-03-10
30008,11299,1171,2008-01-23
30009,8637,1171,2008-03-13
30010,12350,1171,2008-03-3
30011,2530,1171,2008-03-21
30012,11590,1171,2008-01-22
30013,20617,7766,2010-04-24
30014,2483,7766,2012-09-8
30015,21297,7766,2014-02-15
30016,16621,7766,2011-12-15
30017,15334,7766,2010-05-10
30018,12337,2070,2013-03-3
30019,18912,2070,2013-05-18
30020,8045,2070,2012-06-25
30021,6110,2070,2014-06-27
30022,10098,2070,2013-07-4
30023,3258,2070,2012-11-21
30024,7978,2070,2014-03-16
30025,18323,2070,2013-04-26
30026,11158,2070,2013-11-25
30027,22089,2070,2012-09-18
30028,10867,2070,2013-02-1
30029,3983,11915,2012-10-30
30030,293,11915,2014-06-15
30031,13703,11915,2013-09-7
30032,17909,11915,2013-02-19
30033,18455,11915,2011-07-25
30034,7713,2826,2013-03-5
30035,3618,2826,2012-04-7
30036,5255,2826,2013-05-1
30037,8585,2826,2013-07-15
30038,10677,2826,2013-09-13
30039,7554,2826,2012-03-24
30040,20623,1076,2011-06-28
30041,15611,1076,2012-03-26
30042,9426,1076,2011-05-2
30043,21225,1076,2012-05-12
30044,21772,1076,2013-03-4
30045,17091,10150,2011-07-18
30046,1942,10150,2009-12-3
30047,6818,10150,2014-02-13
30048,13254,10150,2011-03-11
30049,20991,10150,2012-03-3
30050,1202,10150,2013-09-6
30051,11871,10150,2014-06-3
30052,6009,10150,2011-09-16
30053,3646,10150,2014-02-19
30054,5957,10150,2014-06-23
30055,10976,10150,2013-01-25
30056,7380,11724,2013-12-9
30057,11770,11724,2013-03-17
30058,13108,11724,2013-09-21
30059,15847,11724,2013-09-15
30060,13293,11724,2012-01-14
30061,20207,4240,2013-04-9
30062,5383,4240,2013-11-22
30063,20468,4240,2012-08-8
30064,9040,4240,2010-03-21
30065,17180,5651,2011-06-6
30066,8446,5651,2011-12-10
30067,4605,5651,2010-07-15
30068,4067,5651,2013-04-6
30069,3423,5651,2013-02-8
30070,20672,5651,2013-01-16
30071,6132,5651,2011-01-26
30072,6307,5651,2013-02-5
30073,16072,5651,2013-09-9
30074,8031,5249,2012-05-10
30075,20764,5249,2010-11-16
30076,2507,5249,2011-06-9
30077,7050,5249,2014-05-12
30078,15679,5249,2013-07-17
30079,19442,10170,2013-12-27
30080,14517,10170,2012-03-25
30081,22206,10170,2013-01-5
30082,3874,5142,2013-12-28
30083,5691,5142,2013-10-25
30084,14118,5142,2011-03-28
30085,10892,5142,2013-04-6
30086,1488,5142,2013-11-7
30087,2899,5142,2014-07-12
30088,17963,5142,2013-03-17
30089,11645,5142,2013-09-23
30090,6038,2883,2012-06-26
30091,3007,2883,2014-02-7
30092,8513,2883,2013-01-24
30093,5199,2883,2012-06-21
30094,12105,2883,2013-11-15
30095,21491,2883,2014-03-20
30096,15162,10395,2014-05-21
30097,15926,10395,2012-12-30
30098,1410,10395,2012-09-17
30099,15413,10395,2011-12-11
30100,2995,10395,2014-01-22
30101,21901,7251,2011-07-14
30102,8005,7251,2010-11-21
30103,20472,7251,2009-10-20
30104,9405,7251,2014-04-23
30105,21357,1947,2011-12-5
30106,6967,1947,2014-02-3
30107,13675,1947,2013-03-9
30108,9218,5436,2010-11-4
30109,3767,5436,2011-12-22
30110,17752,5436,2013-11-24
30111,10784,5436,2011-02-15
30112,20709,5436,2013-02-5
30113,5312,3345,2012-01-7
30114,21072,3345,2014-05-15
30115,11067,3345,2013-04-7
30116,11362,3345,2012-12-11
30117,13198,3345,2013-12-17
30118,5227,3345,2014-06-14
30119,21284,3345,2012-06-15
30120,10632,3345,2014-03-27
30121,3046,3345,2012-07-27
30122,2227,10365,2013-08-3
30123,3281,10365,2013-05-5
30124,2288,10365,2013-05-20
30125,17938,10365,2013-04-25
30126,3740,10365,2012-05-5
30127,11854,10365,2013-03-8
30128,6060,5216,2012-11-5
30129,6305,5216,2012-04-23
30130,3575,5216,2012-04-22
30131,11882,5216,2012-02-22
30132,18460,5216,2012-12-13
30133,21243,5216,2013-05-4
30134,22025,5216,2012-11-27
30135,3039,5216,2014-05-25
30136,5528,5216,2013-01-18
30137,14384,5216,2014-01-26
30138,3353,5216,2011-08-4
30139,15605,5216,2012-04-28
30140,20589,5216,2013-03-12
30141,5664,5216,2013-03-21
30142,11475,5216,2012-10-8
30143,4056,5216,2013-10-18
30144,17220,5216,2013-01-28
30145,4309,5216,2013-03-29
30146,11084,5216,2012-09-11
30147,11123,5216,2011-01-18
30148,12074,5216,2014-02-9
30149,7226,5216,2012-12-21
30150,2809,5216,2014-05-20
30151,1157,5216,2013-05-19
30152,5344,5216,2013-04-8
30153,18663,5216,2013-02-26
30154,14698,5216,2011-08-8
30155,10124,5216,2013-12-15
30156,7887,5216,2014-04-29
30157,10876,5216,2012-04-5
30158,3951,5216,2012-12-11
30159,10098,5216,2013-07-5
30160,20714,5216,2012-07-8
30161,824,5216,2013-05-1
30162,8007,5216,2013-01-3
30163,5059,5216,2013-07-15
30164,12370,5216,2012-09-20
30165,15260,5216,2013-02-23
30166,2421,5216,2014-06-25
30167,22128,5216,2010-10-2
30168,15189,5216,2013-05-23
30169,14742,5216,2014-06-10
30170,14474,5216,2011-11-2
30171,17151,5216,2014-01-14
30172,19723,5216,2012-08-1
30173,17812,5216,2012-02-5
30174,22104,5216,2013-01-4
30175,7343,5216,2011-04-22
30176,18058,5216,2012-02-16
30177,15663,5216,2012-09-30
30178,19644,5216,2013-04-8
30179,11153,5216,2014-04-14
30180,253,5216,2011-12-2
30181,4866,5216,2012-11-1
30182,2216,5216,2013-11-3
30183,17046,5216,2011-12-7
30184,15345,5216,2013-06-17
30185,1507,5216,2014-05-9
30186,6163,5216,2012-03-4
30187,3924,5216,2012-12-22
30188,17747,5216,2014-01-17
30189,22355,5216,2013-08-11
30190,17152,5216,2013-11-6
30191,15190,5216,2013-11-18
30192,10397,5216,2014-04-29
30193,2327,5216,2014-03-7
30194,11256,5216,2012-10-7
30195,10402,5216,2014-02-6
30196,9021,5216,2013-02-10
30197,12180,5216,2014-04-29
30198,19755,5216,2013-03-27
30199,4631,5216,2014-03-24
30200,5382,589,2013-10-23
30201,1283,589,2012-12-5
30202,14591,589,2014-04-14
30203,9464,2266,2011-09-22
30204,13899,2266,2013-06-18
30205,21084,2266,2012-01-22
30206,4923,2266,2011-07-5
30207,708,2266,2010-03-19
30208,381,2266,2013-12-30
30209,12453,2266,2012-06-10
30210,7404,4174,2013-08-9
30211,1496,4174,2013-12-12
30212,15907,4174,2014-07-6
30213,10364,4174,2013-01-21
30214,9383,4174,2013-12-27
30215,12471,9292,2014-03-1
30216,13937,9292,2014-03-18
30217,18974,9292,2014-03-16
30218,5288,9292,2014-03-20
30219,14950,9292,2014-02-11
30220,970,9292,2014-02-17
30221,6537,9292,2014-01-15
30222,15330,9292,2014-04-16
30223,20560,9292,2014-01-13
30224,9612,7865,2014-01-24
30225,12466,7865,2013-12-31
30226,12531,7865,2014-02-11
30227,19417,7865,2014-01-31
30228,21279,7865,2014-02-19
30229,16009,7865,2014-03-19
30230,13750,6847,2014-07-12
30231,8545,6847,2013-05-31
30232,513,6847,2013-04-24
30233,3840,6847,2013-10-24
30234,18334,6847,2014-01-22
30235,948,6847,2013-02-5
30236,9237,6847,2013-01-29
30237,13608,6396,2014-05-18
30238,6507,6396,2014-04-7
30239,7400,6396,2014-05-16
30240,11049,6396,2014-03-24
30241,3099,6396,2013-12-22
30242,18585,2160,2011-06-9
30243,4529,2160,2014-07-1
30244,20520,2160,2012-04-20
30245,19452,2160,2013-09-25
30246,15839,4359,2013-02-21
30247,20801,4359,2013-06-7
30248,11258,4359,2012-12-24
30249,18663,4359,2013-03-4
30250,9145,4359,2013-10-13
30251,11598,4359,2013-09-1
30252,13105,4359,2014-07-11
30253,11146,4359,2012-12-27
30254,15388,10260,2013-06-18
30255,9615,10260,2013-08-24
30256,4646,10260,2013-12-28
30257,130,10260,2014-06-4
30258,12426,10260,2012-11-5
30259,12470,6680,2012-09-11
30260,16835,6680,2014-07-1
30261,18787,6680,2012-12-31
30262,1847,6680,2012-12-15
30263,8137,6680,2013-10-7
30264,14807,6680,2012-07-26
30265,16840,6680,2012-09-17
30266,15376,6680,2013-01-10
30267,4915,6680,2014-02-5
30268,20977,9558,2014-03-28
30269,4983,9558,2014-03-6
30270,991,9558,2013-02-24
30271,10510,9558,2013-07-17
30272,16649,9558,2013-01-6
30273,15040,1020,2013-07-2
30274,16625,1020,2014-05-25
30275,15437,1020,2014-04-4
30276,1166,6816,2014-04-18
30277,8966,6816,2014-02-28
30278,20127,6816,2013-01-28
30279,9638,6822,2014-03-10
30280,3840,6822,2013-10-2
30281,7891,6822,2014-03-1
30282,14825,6822,2013-07-10
30283,10517,6822,2013-11-2
30284,14346,6822,2013-08-19
30285,8053,4521,2012-06-8
30286,13714,4521,2013-08-17
30287,863,4521,2012-03-29
30288,580,4521,2013-03-24
30289,13467,8441,2014-06-17
30290,17785,8441,2013-01-5
30291,8908,8441,2013-06-21
30292,19398,8441,2014-05-20
30293,17714,8441,2013-03-5
30294,20520,8441,2014-04-10
30295,18812,8441,2013-12-21
30296,8980,8441,2013-03-17
30297,17110,8441,2012-07-20
30298,16189,8441,2014-05-21
30299,9815,8441,2014-01-11
30300,19935,8441,2014-01-8
30301,16343,8441,2014-06-19
30302,13456,8441,2013-03-12
30303,1327,8441,2013-05-5
30304,114,8441,2014-02-12
30305,3864,4018,2013-04-23
30306,3834,4018,2013-02-17
30307,15037,4018,2013-10-29
30308,13474,4018,2014-06-26
30309,12393,4018,2012-03-29
30310,18270,4018,2012-07-19
30311,16902,4018,2014-07-9
30312,5845,4018,2013-01-17
30313,3098,4018,2012-11-25
30314,20389,4018,2013-04-12
30315,20855,7979,2012-12-6
30316,20514,7979,2014-04-2
30317,9685,7979,2013-01-22
30318,3206,7979,2014-04-22
30319,11024,7979,2014-06-20
30320,18294,7979,2014-04-25
30321,3833,7979,2013-04-7
30322,4678,7979,2014-03-31
30323,21214,7979,2013-07-25
30324,20947,7979,2014-02-16
30325,5658,7979,2014-06-27
30326,7746,10118,2012-10-2
30327,8879,10118,2014-06-20
30328,3523,10118,2011-06-14
30329,22185,10118,2013-11-14
30330,19170,10118,2013-05-7
30331,4616,10118,2011-02-19
30332,16762,10118,2013-04-18
30333,11686,10118,2011-12-13
30334,15905,9917,2012-07-30
30335,20801,9917,2013-06-7
30336,4159,9917,2013-02-26
30337,9804,9917,2014-05-20
30338,7952,9917,2013-04-16
30339,6231,9917,2013-03-6
30340,4866,9917,2013-05-19
30341,9323,6896,2011-07-30
30342,5133,6896,2013-10-25
30343,11475,6896,2013-12-3
30344,22294,6896,2013-03-7
30345,7891,6896,2013-03-28
30346,21609,6896,2012-01-16
30347,5206,6896,2014-01-13
30348,2628,6896,2013-10-23
30349,5152,11454,2013-09-16
30350,3719,11454,2014-03-19
30351,2499,11454,2013-10-10
30352,2296,2242,2011-03-7
30353,1364,2242,2013-02-9
30354,8973,2242,2013-10-13
30355,17702,2242,2012-01-22
30356,10985,2242,2012-12-6
30357,19973,2242,2013-11-17
30358,375,2242,2011-09-30
30359,5672,2242,2014-05-21
30360,21561,2242,2012-07-6
30361,21584,2242,2013-09-7
30362,17563,2242,2012-02-24
30363,20782,2242,2013-01-11
30364,8299,2242,2013-01-9
30365,16038,2242,2012-12-5
30366,3480,2242,2013-03-24
30367,14174,2242,2012-04-4
30368,8391,2242,2010-12-14
30369,14752,2242,2014-01-6
30370,20700,2242,2012-07-15
30371,21697,2242,2014-06-23
30372,19213,11073,2014-05-20
30373,20878,11073,2014-05-4
30374,20511,11073,2014-06-2
30375,13822,11073,2014-01-28
30376,750,11073,2011-06-7
30377,3824,11073,2013-06-7
30378,8084,11073,2013-12-6
30379,19854,11073,2012-02-27
30380,8568,11073,2013-12-30
30381,9539,11073,2012-11-6
30382,21845,11073,2013-04-10
30383,12801,11073,2013-09-1
30384,12734,11073,2013-11-21
30385,7933,11073,2013-12-8
30386,14465,11073,2013-09-3
30387,5054,9616,2013-03-3
30388,10220,9616,2013-04-19
30389,1727,9616,2012-02-22
30390,14052,9616,2012-11-15
30391,14874,9616,2012-12-30
30392,22338,9616,2012-08-31
30393,22306,9616,2013-12-11
30394,19150,9616,2013-06-19
30395,4128,9616,2012-02-6
30396,8198,9616,2014-01-1
30397,10321,9616,2010-01-30
30398,2149,9616,2013-05-19
30399,16341,9616,2008-03-9
30400,20751,9616,2013-02-6
30401,7821,9616,2014-04-9
30402,11594,9616,2013-07-3
30403,4946,9616,2013-12-10
30404,22246,9616,2014-01-28
30405,15992,9616,2011-03-17
30406,7462,8619,2011-03-16
30407,6886,8619,2013-10-10
30408,170,8619,2014-05-16
30409,19828,8619,2014-06-30
30410,19188,8619,2012-12-30
30411,4895,8619,2014-04-6
30412,19349,8619,2014-05-21
30413,16465,7205,2014-04-11
30414,14189,7205,2013-03-21
30415,9891,7205,2013-12-28
30416,3595,7205,2012-10-26
30417,14249,7205,2012-10-15
30418,2971,7205,2013-06-23
30419,12734,7205,2013-08-18
30420,3262,3893,2014-07-18
30421,15256,3893,2013-03-28
30422,1547,3893,2014-06-20
30423,19625,3893,2013-05-2
30424,17503,3893,2013-10-23
30425,9028,3893,2014-07-6
30426,5042,3893,2011-01-5
30427,18120,3893,2013-02-19
30428,15974,3893,2014-06-30
30429,15817,3893,2012-03-21
30430,6699,3893,2012-08-15
30431,10826,3893,2012-02-5
30432,1136,3893,2014-03-10
30433,13627,3893,2013-03-17
30434,16241,3893,2013-11-1
30435,13440,3893,2012-02-18
30436,20077,3893,2013-09-27
30437,9080,8932,2011-06-5
30438,21545,8932,2013-09-6
30439,4567,8932,2014-04-29
30440,15211,8932,2011-09-28
30441,477,8932,2013-05-1
30442,14022,8932,2013-06-2
30443,6732,8932,2012-10-10
30444,7553,8932,2012-11-13
30445,10139,8932,2013-07-26
30446,18144,8932,2011-10-13
30447,4252,8932,2013-04-23
30448,18661,8932,2014-04-5
30449,10448,8932,2014-03-17
30450,2240,7896,2012-10-7
30451,8610,7896,2013-10-19
30452,4427,7896,2013-08-8
30453,3595,7896,2012-10-26
30454,1448,7896,2013-10-25
30455,9694,7896,2012-07-27
30456,2261,7896,2014-02-10
30457,21337,595,2014-05-29
30458,7977,595,2014-01-16
30459,16186,595,2014-01-17
30460,14692,595,2013-06-25
30461,17596,595,2012-09-20
30462,1733,595,2011-09-18
30463,4283,595,2011-05-23
30464,11188,595,2014-03-26
30465,18381,595,2013-05-12
30466,3797,6023,2011-09-11
30467,16281,6023,2013-04-27
30468,6514,6023,2013-06-18
30469,16187,6023,2014-04-29
30470,21715,6023,2012-05-14
30471,14298,6023,2013-10-19
30472,9177,6023,2012-03-25
30473,4849,6023,2014-05-29
30474,13581,6023,2013-10-9
30475,9759,6023,2013-03-28
30476,14452,6023,2014-07-3
30477,13242,6023,2013-07-11
30478,9635,6022,2012-03-7
30479,1524,6022,2010-12-21
30480,3907,6022,2012-05-24
30481,4356,6022,2008-05-10
30482,7823,6022,2014-03-16
30483,14323,2166,2013-07-17
30484,18433,2166,2013-09-1
30485,14409,2166,2012-01-16
30486,10059,2166,2013-07-14
30487,14298,2166,2013-10-19
30488,3907,2166,2013-12-14
30489,10126,2166,2014-01-25
30490,1444,8134,2012-05-18
30491,19726,8134,2013-06-4
30492,7746,8134,2012-12-28
30493,20382,8134,2014-05-8
30494,1855,8134,2011-10-14
30495,17314,8134,2010-06-19
30496,368,8134,2014-02-18
30497,15471,8134,2012-05-3
30498,841,8134,2011-11-13
30499,18680,8134,2010-05-7
30500,16822,8134,2013-11-26
30501,21849,8134,2014-02-22
30502,20538,8134,2009-11-5
30503,7044,8134,2012-02-5
30504,20873,8134,2013-11-21
30505,4287,8134,2010-12-31
30506,14405,8134,2012-06-4
30507,19110,8134,2012-07-24
30508,4456,8134,2014-05-5
30509,6026,8134,2012-06-8
30510,10444,8134,2009-10-8
30511,5833,8134,2012-03-28
30512,3772,8134,2012-05-1
30513,2159,8134,2011-05-10
30514,12304,8134,2010-09-10
30515,2381,8134,2011-06-12
30516,66,8134,2013-12-12
30517,11298,8134,2014-02-2
30518,9892,8134,2013-12-31
30519,1469,8134,2011-06-10
30520,9040,8134,2011-03-9
30521,16934,1794,2014-07-20
30522,738,1794,2011-10-18
30523,8842,1794,2011-11-4
30524,19186,1794,2013-01-18
30525,19901,1794,2012-04-14
30526,10751,1794,2013-12-18
30527,7114,1794,2012-05-7
30528,1111,1794,2013-11-13
30529,8304,1794,2012-01-13
30530,17011,1794,2013-04-16
30531,15332,1794,2013-05-16
30532,11213,1794,2014-01-29
30533,17675,1794,2012-05-3
30534,20797,1794,2012-09-20
30535,19714,1794,2013-08-16
30536,7227,1794,2009-04-11
30537,8963,1794,2013-02-20
